id,customer_id,region,device,amount_cents,event_ts
69,4123,EU,ios,6450,1700002083
70,2844,NA,ios,6868,1700001752
71,2580,MEA,android,4149,1700004300
72,1283,NA,ios,2025,1700002170
73,1106,APAC,web,7769,1700004357
74,1487,NA,android,7808,1700003626
75,4583,EU,android,3286,1700001192
76,1086,APAC,android,2075,1700001647
77,1050,EU,ios,14016,1700001151
78,1236,APAC,ios,36840,1700001176
79,1094,NA,ios,8471,1700004362
80,1513,NA,ios,18777,1700003309
81,1210,NA,web,17047,1700003809
82,1099,MEA,web,1405,1700002933
83,1275,NA,web,14282,1700002140
84,2648,NA,android,7931,1700001215
85,1023,NA,ios,2827,1700003630
86,1090,EU,web,26632,1700002872
87,1167,APAC,android,12936,1700004270
88,1365,EU,web,5466,1700001992
89,2164,APAC,web,7549,1700003326
90,2074,NA,web,5210,1700002011
91,2175,APAC,ios,8963,1700003324
92,1077,EU,web,8191,1700003969
93,1615,EU,android,5594,1700003646
94,3885,APAC,web,3725,1700002733
95,2343,APAC,ios,2176,1700002119
96,40396,NA,android,20617,1700002952
97,1326,APAC,ios,10875,1700004712
98,16520,NA,android,4653,1700001313
99,1734,NA,ios,13052,1700001558
100,2206,EU,ios,2907,1700001443
101,1004,EU,ios,9533,1700002830
102,1909,NA,web,26470,1700003847
103,1858,NA,ios,2650,1700003737
104,9505,LATAM,android,3372,1700003621
105,1077,NA,android,5226,1700004611
106,1320,NA,web,1525,1700003315
107,1992,APAC,ios,4668,1700003831
108,2733,NA,android,6244,1700003307
109,7834,EU,web,10369,1700003004
110,22960,EU,ios,23135,1700002814
111,6896,NA,android,6169,1700002425
112,1524,NA,web,7337,1700004713
113,1837,EU,web,2897,1700002645
114,1085,APAC,web,18312,1700003922
115,1275,EU,web,13527,1700002665
116,5367,NA,ios,10729,1700003839
117,2121,LATAM,android,2618,1700004819
118,1598,APAC,android,44955,1700002067
119,1584,EU,web,3269,1700001584
120,1709,MEA,ios,10363,1700003545
121,1373,APAC,web,2447,1700003669
122,1691,NA,web,4830,1700004224
123,1078,NA,web,4530,1700004635
124,1616,NA,web,12942,1700004279
125,1298,EU,web,4531,1700002880
126,1040,EU,android,1153,1700003979
127,7819,NA,android,3412,1700004960
128,2187,NA,android,21491,1700003859
129,3117,NA,ios,1921,1700004883
130,2391,NA,web,22282,1700005043
131,1193,NA,ios,21530,1700002365
132,1180,APAC,ios,4488,1700003764
133,1208,NA,android,21410,1700003966
134,1668,NA,android,15306,1700003938
135,1127,EU,web,2695,1700002536
136,1265,NA,web,357,1700004408
137,1491,EU,ios,843,1700004209
138,1027,EU,web,4477,1700004968
139,1837,NA,android,42812,1700005244
140,1093,EU,android,871,1700003249
141,3738,LATAM,web,9272,1700004172
142,1940,APAC,ios,2503,1700001848
143,2641,NA,web,23694,1700003859
144,1190,EU,android,20700,1700003098
145,2094,NA,web,6092,1700003737
146,1002,LATAM,android,7134,1700004685
147,1129,EU,web,487,1700005365
148,2091,APAC,android,713,1700003317
149,2514,APAC,android,5502,1700002819
150,1132,NA,web,5162,1700005525
151,6974,APAC,web,2040,1700002943
152,2663,EU,android,9911,1700002463
153,1589,EU,ios,15303,1700005587
154,2519,APAC,web,20015,1700002868
155,1207,EU,android,31253,1700005091
156,1156,NA,android,10616,1700004733
157,1118,LATAM,android,3579,1700003844
158,1119,APAC,web,7071,1700002269
159,5415,LATAM,web,4131,1700002460
160,5052,NA,android,37034,1700003720
161,5004,APAC,web,5201,1700004789
162,1665,APAC,ios,6596,1700003923
163,1943,LATAM,web,1707,1700005209
164,1557,MEA,ios,16137,1700004977
165,2049,NA,ios,5611,1700005313
166,3857,APAC,web,30555,1700003748
167,1260,LATAM,android,3600,1700002845
168,1004,LATAM,ios,5752,1700005558
169,6169,NA,web,5105,1700005415
170,6794,MEA,web,14217,1700002720
171,1629,APAC,web,695,1700004523
172,2788,LATAM,ios,879,1700002237
173,1128,EU,web,5695,1700004871
174,1572,NA,ios,8000,1700004089
175,1536,EU,android,49094,1700003719
176,1485,EU,android,49336,1700002873
177,1306,NA,ios,13961,1700004939
178,2086,EU,ios,11210,1700002849
179,2716,EU,web,23596,1700003334
180,1268,NA,android,12797,1700003779
181,1744,EU,android,4145,1700003191
182,1403,NA,ios,5967,1700005701
183,2397,APAC,ios,3755,1700005313
184,3391,NA,web,7476,1700003036
185,1056,NA,web,1190,1700005565
186,1397,APAC,web,2561,1700002489
187,7069,EU,web,1138,1700004173
188,1103,EU,web,17929,1700004108
189,1822,EU,web,3598,1700005923
190,2144,EU,ios,7259,1700005709
191,2026,NA,ios,4247,1700004920
192,2292,APAC,ios,3136,1700004716
193,1064,EU,android,4589,1700003380
194,3819,APAC,android,7039,1700002648
195,3418,NA,android,2492,1700004221
196,2510,NA,android,2382,1700005789
197,4149,NA,ios,14354,1700003922
198,3264,EU,web,8331,1700005406
199,1541,NA,android,2503,1700003958
200,1060,NA,web,17475,1700003151
201,19506,NA,android,18925,1700003148
202,1285,LATAM,android,12969,1700002786
203,1064,NA,android,1636,1700003422
204,2375,NA,android,29488,1700004401
205,1138,APAC,web,10790,1700004914
206,1942,NA,web,6022,1700005468
207,3169,APAC,web,6679,1700003196
208,2343,NA,web,2698,1700003745
209,36683,NA,web,3355,1700003981
210,1240,EU,android,26891,1700005851
211,1029,APAC,web,3314,1700003293
212,1396,NA,web,24075,1700005696
213,2163,EU,android,1954,1700005981
214,1285,APAC,android,1843,1700004778
215,1151,APAC,web,9463,1700004775
216,2170,LATAM,ios,1080,1700005345
217,2586,NA,ios,2850,1700004161
218,1421,EU,android,3221,1700004592
219,1280,NA,web,7049,1700006201
220,1123,APAC,ios,1341,1700003135
221,1804,EU,android,10898,1700004346
222,1796,EU,web,10111,1700003540
223,18854,NA,ios,4933,1700005048
224,1507,EU,ios,21761,1700006367
225,1494,NA,ios,6513,1700004071
226,13693,APAC,android,10540,1700006494
227,1517,NA,android,37209,1700005554
228,31820,APAC,web,4710,1700003303
229,3659,NA,android,10346,1700005870
230,1521,NA,web,19030,1700005909
231,1451,NA,web,20018,1700003802
232,2749,APAC,web,2332,1700006378
233,2391,NA,android,7923,1700005932
234,2331,NA,ios,3408,1700003145
235,1203,NA,android,5118,1700005753
236,1398,EU,android,4827,1700005766
237,1034,EU,ios,14737,1700005143
238,1277,NA,web,18322,1700003625
239,1089,APAC,android,7200,1700005393
240,1171,NA,web,2157,1700004795
241,1466,APAC,web,3916,1700003886
242,1009,NA,web,3518,1700005276
243,1260,NA,android,14740,1700004005
244,1177,NA,web,8359,1700003525
245,1131,NA,ios,5205,1700005629
246,1368,NA,web,9196,1700004369
247,2971,EU,ios,3666,1700006449
248,2125,NA,ios,3717,1700005566
249,1141,NA,web,6741,1700004808
250,3280,NA,ios,25865,1700004903
251,1543,EU,ios,4130,1700004407
252,16031,EU,web,19339,1700003467
253,1004,EU,web,23687,1700003954
254,1052,EU,ios,4549,1700006399
255,11548,APAC,web,8512,1700006710
256,1956,LATAM,web,9790,1700005177
257,3967,APAC,ios,6295,1700003747
258,1402,EU,web,2816,1700006368
259,5345,APAC,web,11160,1700005980
260,1305,EU,web,10202,1700004087
261,6293,NA,ios,5444,1700003943
262,1760,MEA,web,27731,1700006083
263,6159,LATAM,ios,3976,1700006545
264,1883,NA,android,3656,1700004147
265,1023,EU,android,11974,1700005771
266,1261,EU,ios,5480,1700003777
267,1160,LATAM,android,6319,1700004274
268,2213,NA,android,6953,1700005824
269,1351,NA,android,7649,1700006947
270,2178,LATAM,android,7720,1700006091
271,30483,NA,android,8215,1700005466
272,4884,NA,android,15998,1700006997
273,1115,APAC,ios,4493,1700005065
274,2697,LATAM,ios,62116,1700004801
275,5340,NA,web,25170,1700004021
276,1111,EU,web,9860,1700004823
277,1321,APAC,web,6909,1700005314
278,1449,EU,ios,13557,1700005275
279,3589,LATAM,ios,5768,1700006118
280,1251,NA,android,7107,1700005351
281,1314,APAC,ios,7474,1700006227
282,1569,LATAM,android,19844,1700005285
283,1629,APAC,android,12367,1700004734
284,1075,APAC,android,8565,1700004114
285,2445,NA,android,2279,1700005013
286,1117,APAC,ios,7501,1700007058
287,9569,NA,android,5911,1700005371
288,17726,EU,web,7002,1700006321
289,2626,EU,web,5989,1700007249
290,1515,EU,android,7798,1700004600
291,2200,NA,web,4980,1700006288
292,1763,NA,ios,7800,1700006411
293,1119,APAC,web,8893,1700006765
294,3820,APAC,android,25010,1700004231
295,1200,EU,android,7466,1700004738
296,2589,APAC,ios,16591,1700005833
297,1497,LATAM,android,7104,1700004015
298,1367,NA,web,4446,1700005814
299,6402,NA,android,27134,1700004625
300,1415,NA,web,15366,1700004542
301,1116,APAC,web,35206,1700005571
302,1042,NA,web,4200,1700005456
303,1339,APAC,ios,8687,1700006289
304,1087,EU,ios,3034,1700007077
305,1709,EU,web,10757,1700005377
306,1937,NA,ios,39623,1700005520
307,1145,APAC,web,9570,1700005035
308,1977,NA,android,82004,1700004393
309,1736,LATAM,ios,3586,1700004134
310,2097,NA,android,5020,1700004394
311,3596,APAC,web,2407,1700005659
312,1022,NA,android,13736,1700005030
313,2774,LATAM,android,10084,1700005926
314,1046,NA,web,5104,1700006948
315,1100,NA,android,2627,1700005358
316,1050,EU,web,18925,1700006679
317,1091,NA,android,11532,1700005671
318,1339,EU,ios,12339,1700007090
319,1138,NA,android,26406,1700004377
320,1118,APAC,ios,3618,1700005077
321,3208,EU,web,3737,1700005706
322,1292,NA,web,4864,1700007639
323,17285,APAC,ios,6811,1700005359
324,1366,EU,ios,5569,1700004940
325,1972,LATAM,android,9893,1700006057
326,5592,APAC,web,3885,1700007611
327,1489,NA,ios,10282,1700005801
328,1001,APAC,web,5182,1700005078
329,1118,EU,android,2560,1700004934
330,2482,NA,ios,23088,1700004409
331,1190,EU,web,8897,1700005440
332,8089,APAC,android,14793,1700005660
333,1312,NA,web,2295,1700006452
334,1122,EU,web,11544,1700006980
335,1124,APAC,android,1156,1700006994
336,2566,EU,web,4548,1700007906
337,1528,EU,web,86552,1700004960
338,1180,APAC,ios,2571,1700006657
339,1023,NA,ios,18402,1700005318
340,1196,NA,ios,2398,1700007212
341,2332,NA,web,4346,1700005930
342,2101,NA,web,3522,1700004776
343,1237,EU,android,968,1700005545
344,2536,NA,ios,7092,1700007060
345,1013,APAC,web,2593,1700006958
346,2296,EU,android,2255,1700005329
347,1119,APAC,web,9365,1700005110
348,1382,APAC,web,6391,1700004677
349,1013,NA,android,5413,1700005214
350,2411,APAC,web,1552,1700005505
351,1599,APAC,web,10095,1700007684
352,1428,NA,ios,5854,1700005499
353,1115,NA,ios,4710,1700007700
354,1355,EU,ios,680,1700005153
355,1459,APAC,web,34083,1700005270
356,1161,NA,android,31603,1700008183
357,1962,APAC,web,8616,1700007760
358,2960,APAC,web,1125,1700007223
359,2004,EU,web,6335,1700007004
360,4307,EU,ios,23320,1700005147
361,1216,APAC,web,4244,1700007959
362,10452,NA,android,5947,1700008244
363,1221,APAC,ios,5763,1700004843
364,1124,EU,web,2317,1700008080
365,1084,NA,web,6797,1700005997
366,3251,LATAM,web,19592,1700006844
367,11276,NA,web,1560,1700005438
368,2266,NA,ios,3980,1700008073
369,1213,EU,web,6756,1700005846
370,1198,APAC,web,8038,1700005886
371,1283,NA,web,3076,1700005385
372,4369,MEA,ios,38905,1700007370
373,1225,EU,ios,2979,1700007253
374,1005,NA,web,11252,1700007779
375,2400,EU,web,22901,1700006587
376,2744,APAC,ios,13216,1700005044
377,3220,APAC,android,5517,1700006932
378,2469,NA,ios,6633,1700007906
379,1183,EU,web,2955,1700007041
380,1325,NA,web,11851,1700005474
381,1562,APAC,android,10078,1700006828
382,6029,LATAM,web,1034,1700007209
383,6139,EU,android,1621,1700006902
384,1098,NA,android,12371,1700006560
385,1056,EU,ios,2445,1700008167
386,1881,EU,ios,2637,1700007884
387,1267,EU,android,1120,1700008588
388,5996,NA,ios,27622,1700007724
389,1114,APAC,ios,8836,1700005583
390,1562,NA,web,6702,1700006968
391,1088,NA,ios,5560,1700008563
392,1126,NA,web,34051,1700006232
393,1097,NA,web,7972,1700007483
394,1411,NA,web,10247,1700007594
395,1303,NA,web,5602,1700006691
396,7293,NA,web,8494,1700006225
397,3636,EU,android,8464,1700006135
398,1204,EU,android,11067,1700005448
399,2546,LATAM,android,4740,1700008542
400,1858,LATAM,web,9064,1700006483
401,2348,APAC,ios,14765,1700007773
402,3050,APAC,web,6424,1700007457
403,25220,NA,web,1773,1700008083
404,3297,EU,web,5666,1700005408
405,1581,EU,web,3140,1700005546
406,1844,EU,ios,13017,1700005640
407,1631,NA,web,2644,1700007840
408,1517,APAC,web,1754,1700006408
409,1062,EU,web,2374,1700007204
410,1704,NA,web,11765,1700005823
411,2220,NA,web,4398,1700005665
412,4141,NA,web,11593,1700005641
413,3422,EU,android,4507,1700006858
414,1063,NA,web,16017,1700007953
415,1503,NA,ios,10595,1700006197
416,5708,NA,android,3689,1700008275
417,1453,EU,web,1734,1700007704
418,1273,EU,android,4093,1700008775
419,1725,LATAM,android,8685,1700008294
420,1757,APAC,android,3647,1700006290
421,1091,MEA,android,2231,1700007295
422,2498,NA,ios,3569,1700005746
423,1295,EU,android,4084,1700005586
424,35146,NA,android,7406,1700008209
425,3786,APAC,web,2086,1700006444
426,1579,LATAM,ios,1448,1700007104
427,2091,LATAM,web,6870,1700005990
428,2695,NA,web,2301,1700007835
429,1114,NA,android,4182,1700008864
430,1177,EU,web,51823,1700006089
431,4605,APAC,android,10292,1700007768
432,1171,APAC,android,7071,1700008636
433,1676,NA,web,11526,1700006526
434,4233,NA,ios,4597,1700005829
435,2432,APAC,ios,7511,1700009165
436,4732,NA,web,3153,1700007398
437,2638,NA,android,9964,1700005829
438,1238,MEA,ios,10830,1700005963
439,4009,LATAM,ios,2415,1700008620
440,11175,NA,web,10712,1700008018
441,1447,APAC,android,2152,1700008720
442,2650,NA,web,698,1700007641
443,2451,NA,ios,13902,1700008741
444,10126,EU,web,2227,1700007452
445,1186,EU,android,25309,1700008431
446,2090,NA,android,2959,1700009387
447,1063,EU,android,4042,1700008166
448,1690,NA,web,2704,1700007126
449,2950,APAC,web,18732,1700007995
450,2593,NA,android,16465,1700008118
451,1559,EU,web,62635,1700005864
452,1269,EU,web,5393,1700006803
453,1354,APAC,ios,5252,1700006546
454,1595,MEA,ios,1275,1700009231
455,1281,NA,web,923,1700008129
456,1757,MEA,ios,14387,1700008508
457,3012,APAC,android,7808,1700007836
458,1340,NA,ios,6574,1700007867
459,3515,LATAM,web,5698,1700007316
460,1955,NA,android,37723,1700009195
461,1573,APAC,web,18427,1700008201
462,3033,APAC,android,26310,1700007755
463,1329,EU,web,2772,1700008484
464,1688,NA,ios,11420,1700008397
465,2233,NA,web,5519,1700008429
466,1160,APAC,android,4163,1700007717
467,1210,EU,ios,10263,1700009299
468,1187,EU,ios,3852,1700009162
469,1519,NA,android,15861,1700008276
470,1117,EU,web,2494,1700007063
471,1027,LATAM,web,12770,1700008045
472,2581,NA,web,2692,1700009544
473,5332,EU,android,5202,1700008439
474,3399,NA,web,2943,1700008796
475,1528,APAC,web,677,1700008512
476,1260,APAC,web,11282,1700009222
477,1094,NA,ios,4818,1700007686
478,7812,EU,web,4301,1700007833
479,1056,NA,android,4690,1700007905
480,1413,APAC,ios,8457,1700007422
481,1083,LATAM,android,11005,1700007011
482,1298,APAC,ios,5334,1700009142
483,1086,NA,web,2638,1700007344
484,1130,NA,web,11507,1700008287
485,3768,LATAM,web,5295,1700008229
486,1508,EU,web,4304,1700006366
487,1103,NA,web,17310,1700008359
488,3790,APAC,web,3402,1700008235
489,1157,EU,web,15620,1700008370
490,1098,MEA,android,12069,1700007281
491,1162,MEA,android,1453,1700007273
492,2756,NA,android,14521,1700008242
493,1228,APAC,android,4787,1700006768
494,2205,NA,ios,2742,1700007673
495,1052,NA,android,12601,1700008063
496,1798,EU,ios,47016,1700007678
497,3315,NA,web,38797,1700007105
498,4480,LATAM,android,21367,1700007882
499,3591,APAC,android,1494,1700006623
500,1184,APAC,android,4348,1700007754
501,1782,EU,android,7036,1700009898
502,1633,NA,web,7763,1700008831
503,1682,LATAM,android,4050,1700007661
504,5704,APAC,ios,1495,1700008078
505,19491,NA,android,12793,1700009473
506,2064,MEA,web,11342,1700008879
507,1574,NA,ios,4595,1700008853
508,8539,EU,web,1743,1700007557
509,1408,NA,ios,1385,1700010151
510,5821,NA,ios,2935,1700008350
511,1137,APAC,ios,4381,1700006905
512,2517,APAC,android,6591,1700010162
513,1205,EU,android,1825,1700009616
514,1572,NA,android,671,1700007649
515,1237,EU,web,5153,1700008628
516,2409,EU,ios,12669,1700009812
517,1080,EU,web,5497,1700008553
518,5504,EU,web,7353,1700009938
519,1544,APAC,ios,11608,1700009459
520,2194,MEA,web,3534,1700008635
521,3565,NA,web,13999,1700007768
522,2009,EU,web,3659,1700008684
523,1805,NA,android,4968,1700007637
524,1249,NA,web,11822,1700008641
525,2452,NA,android,10908,1700008215
526,1517,APAC,web,20046,1700008986
527,17670,MEA,web,6792,1700010422
528,1264,APAC,ios,16972,1700008460
529,2275,NA,web,14689,1700008104
530,2837,EU,android,3486,1700007373
531,1270,APAC,web,3909,1700009376
532,1221,EU,android,3296,1700008437
533,1352,APAC,android,4215,1700007576
534,1526,EU,android,8285,1700009139
535,2413,EU,web,21850,1700008496
536,3040,APAC,android,8711,1700007972
537,1832,EU,ios,8638,1700008408
538,2881,EU,web,8204,1700007545
539,1379,APAC,ios,9723,1700007319
540,1016,LATAM,web,19261,1700008459
541,3211,NA,ios,8047,1700007227
542,2689,MEA,ios,11176,1700009682
543,1208,APAC,android,23046,1700007067
544,1907,LATAM,web,18912,1700009737
545,1832,NA,android,713,1700009821
546,2240,NA,ios,761,1700010270
547,38395,EU,web,1842,1700010447
548,1599,NA,web,6950,1700009794
549,1052,NA,android,4672,1700007752
550,1754,EU,android,5509,1700007416
551,1466,NA,android,6767,1700010241
552,1109,EU,android,10020,1700009664
553,2717,NA,android,22120,1700010301
554,11921,EU,web,12475,1700008802
555,6984,EU,web,2998,1700007383
556,1104,NA,web,5367,1700009008
557,1962,NA,web,5046,1700008217
558,1250,NA,web,4737,1700009242
559,1074,NA,ios,3013,1700010810
560,1356,APAC,ios,3036,1700008907
561,4326,MEA,web,18018,1700010755
562,1300,EU,android,2313,1700008946
563,1646,MEA,web,2608,1700008615
564,1129,LATAM,ios,5070,1700009558
565,3851,NA,web,5550,1700009957
566,1199,EU,web,6088,1700008294
567,2216,APAC,web,17898,1700007517
568,2808,NA,ios,17024,1700008566
569,1106,NA,web,5255,1700008309
570,3450,NA,web,10835,1700008271
571,1745,EU,android,4548,1700010533
572,3029,NA,android,11649,1700009642
573,1814,NA,web,17436,1700010035
574,2452,NA,web,5347,1700009853
575,1170,EU,web,26197,1700011004
576,1164,APAC,ios,17333,1700009063
577,1123,EU,web,29498,1700010017
578,2825,NA,android,5857,1700009445
579,5094,EU,web,5810,1700008723
580,1105,NA,web,6599,1700009750
581,2364,NA,android,6429,1700009526
582,1110,NA,web,13066,1700007665
583,1281,EU,ios,2823,1700007651
584,2506,APAC,web,2065,1700010196
585,2636,NA,ios,11957,1700010612
586,2694,EU,android,2405,1700008467
587,1026,APAC,web,4767,1700009772
588,2076,EU,web,5120,1700010157
589,1386,APAC,android,3253,1700011110
590,2297,APAC,android,4157,1700010615
591,1878,EU,android,5786,1700010401
592,3172,NA,android,1716,1700010804
593,1568,LATAM,web,3774,1700010975
594,1300,EU,ios,11597,1700009518
595,1888,MEA,ios,7050,1700008220
596,1332,APAC,android,11609,1700008031
597,1388,MEA,web,4248,1700011006
598,1286,APAC,ios,7776,1700010767
599,1522,NA,web,7222,1700009686
600,1105,EU,web,7242,1700010893
601,11450,EU,web,6104,1700008490
602,1024,APAC,web,3478,1700007970
603,2093,EU,android,25730,1700009481
604,1237,NA,android,5181,1700010294
605,1129,EU,android,4385,1700010403
606,1521,NA,web,27494,1700010124
607,1135,LATAM,ios,9682,1700008404
608,2815,EU,ios,2678,1700010118
609,3612,APAC,ios,6263,1700007966
610,1089,EU,web,8488,1700009729
611,2678,APAC,web,11307,1700009508
612,1323,APAC,android,2651,1700010322
613,1975,MEA,web,9553,1700009615
614,1012,MEA,web,17078,1700009188
615,1152,EU,web,6667,1700010582
616,2029,NA,web,13927,1700009188
617,1118,NA,web,11557,1700009726
618,1525,EU,android,11275,1700010814
619,1166,MEA,android,75972,1700011493
620,1317,NA,web,10271,1700011106
621,1287,APAC,android,4153,1700008392
622,1331,NA,web,12643,1700008160
623,2707,EU,web,1725,1700009692
624,1090,NA,android,2582,1700009369
625,2046,APAC,web,42889,1700011013
626,1172,EU,android,8955,1700009335
627,1034,LATAM,web,1430,1700010626
628,2482,NA,web,4899,1700010177
629,1318,EU,android,2442,1700011250
630,1023,EU,web,19294,1700010444
631,1550,MEA,web,1414,1700009280
632,1400,EU,ios,4494,1700011039
633,1095,EU,ios,8896,1700009278
634,1197,NA,android,25989,1700009147
635,1445,NA,ios,6579,1700009644
636,1449,NA,android,2075,1700010697
637,2426,NA,ios,14033,1700011245
638,1129,EU,web,7330,1700011536
639,2075,EU,web,1260,1700011866
640,1263,NA,web,3721,1700008949
641,7327,EU,ios,8318,1700010914
642,5366,NA,android,10211,1700011045
643,1205,EU,web,4537,1700009462
644,1233,NA,ios,2179,1700010897
645,1250,APAC,web,15423,1700009694
646,1117,NA,web,4550,1700011661
647,4650,NA,ios,4858,1700011549
648,2779,NA,ios,16400,1700010376
649,1686,NA,web,21837,1700008932
650,1941,NA,android,1369,1700011134
651,2181,EU,web,6143,1700008527
652,1502,EU,web,16688,1700009268
653,1272,EU,android,1740,1700011496
654,2748,MEA,web,1288,1700010994
655,1802,APAC,ios,1118,1700009154
656,1554,APAC,web,59811,1700010685
657,3895,EU,android,4972,1700009516
658,22783,NA,ios,4105,1700011173
659,1300,APAC,android,6254,1700012021
660,2427,APAC,ios,11199,1700010989
661,1921,EU,web,6371,1700011143
662,1209,NA,web,1113,1700010007
663,2126,NA,android,5070,1700009568
664,2987,NA,android,1574,1700010199
665,2281,EU,ios,2200,1700011400
666,1558,EU,android,32820,1700010223
667,1464,NA,web,13759,1700009314
668,3682,NA,ios,3777,1700010145
669,1446,NA,web,1674,1700012017
670,1362,APAC,web,2965,1700011049
671,2411,APAC,web,9423,1700009808
672,1665,NA,web,53050,1700011161
673,1396,NA,ios,2200,1700008950
674,1125,NA,ios,6550,1700011813
675,6411,NA,web,5047,1700010796
676,3893,NA,web,6183,1700009373
677,1401,NA,ios,6077,1700010183
678,1265,EU,web,7577,1700010152
679,16726,NA,web,31113,1700008946
680,1586,EU,web,4317,1700011370
681,2598,EU,android,6059,1700011822
682,1002,APAC,android,36253,1700008866
683,1259,APAC,ios,1469,1700012455
684,3750,NA,ios,1851,1700010410
685,3975,APAC,android,5696,1700012394
686,5150,EU,ios,4777,1700010683
687,5850,NA,web,1611,1700011599
688,1011,EU,web,3877,1700012286
689,1280,EU,web,5724,1700009488
690,1158,APAC,web,7707,1700009846
691,2403,APAC,android,2567,1700012200
692,1745,NA,ios,2697,1700010093
693,1040,APAC,android,4807,1700012387
694,1584,NA,android,14440,1700009612
695,1002,NA,web,2341,1700012095
696,1650,EU,web,9914,1700009999
697,5207,APAC,web,10794,1700010513
698,1971,EU,android,4667,1700012512
699,1136,APAC,android,5827,1700012031
700,1530,NA,web,3448,1700010372
701,1071,LATAM,ios,6799,1700011280
702,5530,LATAM,android,11213,1700012081
703,2128,APAC,android,8717,1700011156
704,1035,NA,android,13397,1700012391
705,1221,EU,android,1401,1700010291
706,1488,APAC,web,3842,1700011174
707,1409,APAC,web,1648,1700012430
708,1380,EU,ios,5688,1700011503
709,4780,NA,ios,4651,1700010797
710,4793,EU,web,3575,1700010436
711,1045,EU,android,5199,1700011780
712,3495,APAC,web,3856,1700009428
713,1863,APAC,web,16050,1700009992
714,10887,EU,android,13423,1700010431
715,2197,NA,ios,4284,1700009936
716,2623,EU,ios,37222,1700009737
717,1357,NA,ios,40700,1700012594
718,1314,EU,ios,4825,1700011482
719,1028,NA,web,68502,1700012724
720,3946,LATAM,web,2861,1700010171
721,1095,NA,android,4185,1700009620
722,3690,NA,android,11034,1700011732
723,1388,APAC,web,6641,1700011335
724,20006,LATAM,ios,48820,1700012760
725,1380,NA,android,2005,1700011887
726,1042,NA,android,9470,1700012237
727,1087,APAC,web,6283,1700012207
728,1060,EU,android,7061,1700011313
729,1388,NA,web,9159,1700010180
730,1514,NA,android,6314,1700011437
731,1928,APAC,ios,28470,1700010710
732,2288,NA,web,11309,1700010526
733,1403,NA,web,7291,1700011410
734,1024,NA,ios,5474,1700010837
735,3331,APAC,android,13617,1700011325
736,1111,NA,web,1933,1700012630
737,2427,NA,web,6943,1700009793
738,2112,LATAM,web,833,1700009688
739,1046,NA,web,11458,1700012992
740,10689,NA,android,1846,1700011068
741,1049,APAC,web,3125,1700010205
742,1714,NA,android,12043,1700010228
743,1139,EU,ios,7772,1700012354
744,1014,EU,ios,31960,1700012754
745,1491,NA,web,14231,1700012756
746,1154,NA,ios,13276,1700009756
747,1120,MEA,ios,4644,1700012616
748,1209,EU,web,3188,1700010064
