id,customer_id,region,device,amount_cents,event_ts
59,2879,NA,ios,3065,1700002980
60,1396,EU,web,914,1700000780
61,1592,EU,web,2529,1700004392
62,7946,MEA,ios,8503,1700001222
63,1438,EU,web,4820,1700002372
64,1450,EU,ios,16120,1700003651
65,1019,NA,ios,6897,1700004029
66,1038,NA,web,6051,1700004109
67,5150,EU,ios,615,1700002444
68,1198,NA,web,14157,1700004187
69,2059,APAC,android,8449,1700003686
70,1415,APAC,android,40773,1700003198
71,2433,NA,ios,3800,1700003030
72,2490,EU,web,7290,1700001294
73,1231,EU,ios,16597,1700001965
74,1310,APAC,web,4341,1700002858
75,2395,NA,web,34217,1700003949
76,21067,NA,android,30003,1700003903
77,1225,MEA,web,17552,1700004458
78,1480,NA,web,3714,1700004016
79,2840,NA,web,24843,1700004308
80,5715,NA,ios,16298,1700002681
81,1802,NA,web,28833,1700002023
82,1303,LATAM,web,2323,1700003622
83,7485,NA,web,2971,1700003417
84,1372,MEA,ios,1278,1700002883
85,1448,APAC,web,3138,1700003975
86,3612,EU,web,13730,1700004506
87,1990,EU,web,10880,1700003759
88,2074,EU,ios,7194,1700002645
89,2200,APAC,web,4437,1700002652
90,1184,EU,web,907,1700001272
91,8124,APAC,web,10567,1700003279
92,1162,NA,android,9633,1700003335
93,1290,APAC,android,1533,1700001304
94,2735,MEA,web,8306,1700002489
95,1332,EU,android,4450,1700003988
96,1956,NA,ios,8837,1700004758
97,1221,EU,android,3185,1700001466
98,2897,APAC,web,13147,1700002878
99,2597,NA,android,1382,1700001414
100,1832,NA,android,2021,1700002294
101,1694,NA,web,3477,1700004395
102,1736,APAC,web,10063,1700004763
103,2504,APAC,web,4053,1700002309
104,11533,NA,ios,7824,1700002283
105,1472,NA,web,6561,1700003218
106,1425,NA,ios,13100,1700002648
107,2602,NA,web,3574,1700001634
108,1292,EU,android,1216,1700001698
109,1022,NA,web,17821,1700002129
110,2919,APAC,android,13552,1700002378
111,2345,NA,web,6514,1700001872
112,1039,NA,web,35348,1700001555
113,1216,EU,web,44380,1700002721
114,15444,EU,android,4452,1700003691
115,2112,NA,web,2113,1700003150
116,1364,LATAM,ios,3476,1700003117
117,1587,LATAM,web,762,1700003059
118,1265,EU,web,2696,1700003325
119,2982,NA,web,5453,1700001893
120,1090,EU,android,4312,1700004704
121,1141,LATAM,web,11181,1700003255
122,4846,NA,web,2344,1700002106
123,1561,NA,ios,3450,1700001972
124,1226,EU,ios,10346,1700003979
125,1292,EU,android,1901,1700003682
126,1155,NA,web,9593,1700001933
127,1084,EU,web,12780,1700005036
128,1784,MEA,android,1337,1700001956
129,1027,NA,ios,2785,1700005076
130,1164,NA,android,2320,1700004227
131,1553,APAC,android,5527,1700001850
132,2165,NA,android,6359,1700003863
133,1171,NA,android,8871,1700005278
134,2463,EU,web,20547,1700001917
135,2907,APAC,ios,2842,1700002262
136,2520,NA,web,5661,1700002317
137,2443,APAC,web,5224,1700004649
138,2238,APAC,web,4031,1700004096
139,1051,NA,web,6477,1700002446
140,1494,MEA,android,10648,1700003418
141,1218,LATAM,android,2103,1700003904
142,11870,NA,web,6624,1700003609
143,1068,EU,web,4918,1700004753
144,2455,NA,ios,2656,1700003718
145,1361,NA,web,2372,1700003018
146,1156,NA,android,10944,1700005414
147,17958,NA,web,3216,1700003004
148,1001,EU,web,5912,1700004707
149,2198,LATAM,web,7828,1700005336
150,3386,MEA,ios,2976,1700003527
151,8573,EU,ios,24961,1700002139
152,1474,LATAM,web,12559,1700004101
153,1362,MEA,web,3369,1700004825
154,3229,NA,web,14108,1700002695
155,1110,APAC,android,4592,1700002296
156,1271,EU,web,1416,1700003947
157,1706,APAC,web,4529,1700002222
158,1396,APAC,ios,3141,1700004717
159,2302,LATAM,web,2981,1700004144
160,12682,EU,web,18323,1700002702
161,1124,NA,android,2211,1700005027
162,2877,APAC,ios,29900,1700002781
163,1160,NA,android,2117,1700003436
164,1950,APAC,android,13768,1700004618
165,1047,NA,web,4999,1700002636
166,10250,APAC,ios,7269,1700002707
167,1140,NA,web,7541,1700002564
168,1653,EU,android,36596,1700004496
169,1075,EU,ios,2491,1700004628
170,11279,LATAM,web,8979,1700004816
171,1449,APAC,ios,4220,1700005702
172,2311,EU,web,9065,1700004328
173,1306,EU,web,14961,1700005310
174,3259,APAC,web,1050,1700003031
175,1123,APAC,web,3352,1700004951
176,2010,EU,web,3188,1700004739
177,1026,NA,web,1790,1700004968
178,4640,NA,ios,7469,1700002402
179,1241,EU,web,9967,1700004285
180,110887,LATAM,web,27887,1700002774
181,1666,NA,web,14748,1700003309
182,2534,NA,web,4841,1700004314
183,1321,NA,web,6684,1700004814
184,2255,NA,web,7802,1700005630
185,1211,NA,web,2701,1700003317
186,1918,NA,web,4016,1700004217
187,1604,APAC,android,3103,1700002761
188,9030,LATAM,ios,4765,1700004807
189,7467,NA,web,8884,1700003996
190,2014,NA,web,7543,1700004260
191,1658,APAC,android,15587,1700003386
192,1427,APAC,web,4451,1700002734
193,1169,NA,android,7920,1700003057
194,4637,LATAM,android,4953,1700004767
195,2221,APAC,web,9647,1700005165
196,6366,NA,android,3070,1700004421
197,3323,NA,ios,7113,1700003820
198,5209,EU,ios,9687,1700005754
199,1119,LATAM,ios,8087,1700002660
200,10364,APAC,ios,6369,1700005977
201,6461,EU,ios,10052,1700003240
202,1163,LATAM,android,2674,1700005380
203,1523,EU,web,3445,1700002779
204,1420,EU,web,1028,1700003429
205,2013,APAC,web,2614,1700004817
206,12924,NA,web,11450,1700005188
207,1386,NA,ios,7673,1700003732
208,4092,EU,web,3244,1700003364
209,1255,MEA,web,7947,1700005744
210,6451,APAC,web,22147,1700005977
211,1023,APAC,android,22676,1700005528
212,1566,MEA,web,11459,1700003459
213,1129,NA,ios,10438,1700005996
214,1088,NA,web,5285,1700006182
215,2274,MEA,web,7735,1700005989
216,2869,NA,android,15457,1700005576
217,1333,NA,web,2732,1700005352
218,2476,EU,web,2814,1700004608
219,13514,APAC,web,4618,1700003192
220,4657,NA,web,5190,1700005639
221,2929,EU,ios,12225,1700003398
222,5170,EU,web,7311,1700003895
223,1281,NA,web,1672,1700004304
224,1993,EU,android,9169,1700003183
225,9221,EU,android,4956,1700003419
226,1223,APAC,web,18707,1700003864
227,1870,EU,web,4297,1700005330
228,1314,LATAM,ios,7419,1700003258
229,1010,NA,android,14179,1700005195
230,1060,MEA,web,29967,1700004357
231,4413,APAC,android,2776,1700004859
232,4424,LATAM,web,4187,1700003885
233,14077,NA,web,2003,1700003745
234,1552,APAC,web,6811,1700005468
235,1631,EU,ios,5888,1700005438
236,1031,EU,ios,6173,1700005545
237,9852,LATAM,web,14658,1700004424
238,1657,NA,web,8908,1700006486
239,1078,EU,ios,7850,1700003630
240,1193,EU,android,27760,1700005399
241,1602,NA,android,3018,1700005270
242,1142,EU,android,5403,1700004794
243,2164,NA,ios,11605,1700006576
244,2107,EU,ios,16846,1700003809
245,1534,EU,android,7277,1700006746
246,250000,APAC,android,7756,1700003462
247,6199,NA,android,11755,1700004316
248,1012,APAC,web,7840,1700006758
249,2551,MEA,web,458,1700005911
250,2810,EU,web,1017,1700003617
251,3056,APAC,ios,6845,1700004741
252,2374,LATAM,android,5868,1700003442
253,1020,MEA,web,8746,1700005876
254,2624,NA,ios,9911,1700004683
255,1475,APAC,web,5616,1700003584
256,1521,EU,web,21664,1700003721
257,1932,APAC,web,8476,1700005089
258,3073,EU,ios,5637,1700006459
259,1242,EU,web,42665,1700005544
260,1831,NA,web,1726,1700005076
261,2135,NA,web,2346,1700003738
262,2548,NA,web,7054,1700003513
263,1666,NA,ios,8396,1700006040
264,2373,NA,android,8337,1700004043
265,1215,EU,ios,6630,1700005580
266,1576,APAC,android,16033,1700005242
267,1121,APAC,android,6143,1700005229
268,1282,EU,ios,681,1700004114
269,1042,APAC,ios,5683,1700005380
270,3458,EU,ios,4203,1700006657
271,2777,APAC,android,4731,1700004596
272,1595,APAC,ios,4223,1700006937
273,1344,NA,web,6649,1700006974
274,1201,APAC,android,4510,1700005192
275,1096,MEA,web,19634,1700004584
276,1146,APAC,ios,9952,1700004506
277,1230,APAC,ios,3400,1700003951
278,1009,APAC,android,5842,1700004492
279,1187,APAC,ios,7946,1700006258
280,3263,EU,web,17935,1700004148
281,1009,MEA,web,5076,1700004238
282,1324,APAC,ios,2878,1700006412
283,1032,MEA,android,5504,1700004421
284,1320,NA,android,35574,1700006629
285,1132,EU,web,4180,1700003916
286,1539,NA,web,12438,1700005684
287,1428,LATAM,android,2460,1700005162
288,4784,EU,android,4291,1700006977
289,1160,EU,web,3534,1700005504
290,2916,NA,web,1562,1700004501
291,3547,NA,web,2774,1700005079
292,4216,NA,web,4404,1700006344
293,1098,APAC,web,11974,1700005464
294,2278,NA,android,7201,1700006089
295,1086,LATAM,web,16773,1700003887
296,2454,LATAM,web,7898,1700004774
297,1545,NA,ios,9902,1700004015
298,1105,NA,web,2595,1700007054
299,1193,NA,web,10935,1700006071
300,3682,EU,android,13703,1700004993
301,1617,APAC,android,25013,1700004204
302,6157,APAC,ios,39083,1700004814
303,6064,NA,web,62220,1700005500
304,1161,NA,ios,6751,1700007206
305,3184,APAC,android,20150,1700005397
306,1044,NA,android,18540,1700005887
307,1167,EU,android,8780,1700006101
308,1314,APAC,ios,5299,1700005365
309,1070,APAC,web,8715,1700005064
310,3864,APAC,ios,13312,1700005803
311,2291,EU,web,14704,1700007472
312,1248,NA,ios,5825,1700006416
313,3229,APAC,web,11083,1700006780
314,1343,EU,web,6835,1700006600
315,1851,APAC,ios,30950,1700006589
316,1555,EU,android,2746,1700004708
317,1468,NA,android,8864,1700006821
318,1167,APAC,web,18099,1700004968
319,1958,NA,web,4706,1700005274
320,1714,EU,web,8261,1700004740
321,1452,NA,android,17649,1700005699
322,3064,NA,web,27527,1700007579
323,1073,NA,ios,19035,1700006291
324,1221,NA,android,13461,1700004798
325,1672,EU,ios,8836,1700004227
326,1956,APAC,ios,5072,1700007386
327,8850,NA,web,8097,1700006257
328,1321,NA,ios,6561,1700004298
329,2391,LATAM,web,10445,1700006767
330,2118,NA,ios,3379,1700005260
331,1036,NA,ios,8683,1700005740
332,3726,NA,web,10802,1700007190
333,1153,EU,ios,10392,1700004851
334,1920,APAC,web,897,1700007941
335,2054,NA,android,18227,1700004820
336,1894,NA,ios,42720,1700004783
337,3141,LATAM,android,6568,1700006218
338,1287,EU,android,5357,1700006530
339,1678,NA,ios,6382,1700004485
340,2495,NA,android,8315,1700006775
341,1150,EU,ios,5828,1700005295
342,2975,NA,web,4345,1700007124
343,1700,NA,ios,6528,1700004607
344,1209,EU,web,43654,1700006112
345,1081,MEA,ios,4581,1700007809
346,4177,EU,ios,6187,1700004934
347,1092,APAC,android,2839,1700005215
348,3200,EU,web,1684,1700005491
349,4307,NA,android,9459,1700008030
350,1051,NA,ios,6628,1700007805
351,1059,LATAM,android,10234,1700007249
352,1850,NA,web,32930,1700006044
353,2205,NA,web,52970,1700005689
354,2951,EU,ios,14676,1700005546
355,2926,APAC,web,7412,1700005537
356,4848,APAC,android,15088,1700007443
357,1903,APAC,android,3159,1700004723
358,1881,NA,android,11303,1700005794
359,1996,EU,android,8201,1700006774
360,1537,NA,android,5210,1700007491
361,1943,APAC,web,1658,1700007180
362,1751,APAC,android,10257,1700006527
363,1861,EU,web,4189,1700005417
364,8072,EU,web,5772,1700004768
365,7000,NA,android,21620,1700004877
366,22020,NA,ios,10496,1700008228
367,3449,APAC,web,13454,1700005951
368,1670,EU,ios,7118,1700007491
369,21465,APAC,web,5193,1700008053
370,1211,NA,ios,3053,1700007767
371,1085,APAC,web,31201,1700007065
372,3080,NA,ios,45750,1700006625
373,2811,MEA,web,7703,1700007801
374,10726,APAC,web,2373,1700007764
375,1178,NA,android,7337,1700006054
376,1421,EU,ios,10555,1700008068
377,2703,EU,android,7079,1700007485
378,1114,EU,android,4040,1700006698
379,9162,EU,android,18348,1700006582
380,1281,APAC,ios,17535,1700005394
381,1135,NA,android,8278,1700008423
382,6356,NA,ios,11322,1700007439
383,1004,APAC,web,2611,1700006114
384,5813,APAC,android,6242,1700007997
385,1002,NA,web,9733,1700007768
386,3440,NA,ios,4114,1700005396
387,1315,EU,ios,2582,1700008607
388,2072,APAC,web,2109,1700005701
389,1393,EU,android,9082,1700008109
390,1181,NA,ios,4476,1700007905
391,1790,EU,web,9867,1700006706
392,3878,NA,android,1225,1700006419
393,2363,NA,web,5308,1700007350
394,1176,APAC,ios,8185,1700007870
395,1005,EU,web,6799,1700007671
396,3740,NA,android,6795,1700008096
397,1216,APAC,android,10416,1700007515
398,1507,NA,android,5135,1700008658
399,2261,NA,web,1928,1700007026
400,1756,APAC,android,2206,1700007142
401,1584,EU,android,8568,1700007913
402,1260,APAC,android,4550,1700006296
403,1995,EU,android,27708,1700005757
404,1082,NA,ios,4834,1700008412
405,1676,EU,android,10219,1700008475
406,1320,EU,android,18275,1700008082
407,1018,APAC,android,11282,1700008561
408,3868,EU,ios,14046,1700006450
409,1156,APAC,web,4776,1700008741
410,1359,EU,ios,5816,1700006087
411,1016,MEA,web,4310,1700005572
412,1150,EU,web,13780,1700006510
413,2269,APAC,web,7547,1700006986
414,1460,NA,web,12514,1700008646
415,3382,NA,android,7649,1700006439
416,2735,NA,web,6050,1700006012
417,2081,NA,android,3469,1700007458
418,1026,APAC,ios,12593,1700006782
419,1836,NA,ios,12470,1700007674
420,1416,EU,web,2633,1700007021
421,1157,NA,web,15845,1700006618
422,1075,NA,android,7838,1700007167
423,2949,NA,web,11810,1700007190
424,1946,NA,android,14511,1700006035
425,1002,EU,android,10020,1700008319
426,1145,LATAM,android,15553,1700008781
427,1281,LATAM,android,20140,1700007710
428,1549,NA,android,1724,1700008472
429,1033,APAC,android,5407,1700008646
430,1935,NA,android,20850,1700007379
431,11843,EU,web,1033,1700006248
432,1096,NA,android,1667,1700008928
433,2433,APAC,web,5725,1700007092
434,10727,APAC,android,7014,1700007596
435,1174,NA,web,8531,1700007695
436,1414,EU,web,9470,1700008369
437,4888,MEA,android,1951,1700006776
438,3766,APAC,ios,15412,1700006776
439,2721,APAC,web,8603,1700007222
440,1042,EU,ios,9283,1700007025
441,1130,EU,android,245,1700005986
442,1240,EU,web,11835,1700007045
443,2370,MEA,web,4500,1700006648
444,1010,EU,android,10437,1700008700
445,1361,APAC,android,4446,1700008743
446,3953,MEA,android,4088,1700008454
447,2250,NA,ios,4423,1700008781
448,1496,APAC,android,2523,1700008853
449,1052,NA,web,10479,1700006696
450,1408,NA,ios,13372,1700008256
451,2807,APAC,web,7102,1700007831
452,8559,EU,android,3882,1700008014
453,1867,NA,ios,9278,1700009428
454,1411,NA,web,7439,1700007331
455,2419,NA,android,11502,1700009380
456,2396,NA,ios,6369,1700008378
457,6930,NA,web,13539,1700007898
458,2121,LATAM,android,96473,1700007991
459,1116,LATAM,android,8409,1700006573
460,1197,NA,ios,9773,1700007324
461,1361,NA,android,11280,1700006311
462,3151,NA,android,6018,1700006500
463,2207,APAC,ios,13452,1700008588
464,4044,NA,android,4595,1700007091
465,1196,NA,web,7654,1700007622
466,1099,NA,android,10565,1700006833
467,2083,EU,web,7787,1700007682
468,1055,EU,web,86356,1700007909
469,1037,LATAM,ios,7093,1700008205
470,1303,NA,web,16193,1700006831
471,1343,EU,web,8600,1700009418
472,1447,NA,ios,3455,1700007913
473,1871,NA,ios,54119,1700008286
474,1210,EU,android,1153,1700008181
475,1259,NA,web,13701,1700007927
476,2393,LATAM,android,4985,1700009710
477,1327,NA,web,5918,1700009612
478,1587,APAC,ios,6126,1700009238
479,1658,APAC,android,4922,1700006426
480,1267,APAC,ios,38924,1700006690
481,1756,APAC,ios,8916,1700007460
482,5192,APAC,android,14260,1700006388
483,2802,EU,web,7810,1700006786
484,1781,MEA,android,5256,1700006870
485,1775,MEA,ios,3286,1700006336
486,1423,APAC,web,5705,1700007915
487,2041,NA,web,1905,1700009398
488,3579,NA,android,3192,1700007088
489,2043,EU,android,1509,1700007271
490,2132,NA,web,12954,1700009382
491,1874,EU,web,4366,1700006432
492,1467,NA,ios,10584,1700007447
493,1432,APAC,web,15321,1700007937
494,1099,APAC,android,1651,1700007283
495,2330,NA,ios,1819,1700007678
496,2426,NA,ios,3456,1700009434
497,1199,LATAM,web,11475,1700008203
498,1939,APAC,web,5423,1700008888
499,1067,NA,ios,16763,1700007579
500,1015,NA,ios,22454,1700007896
501,1585,APAC,web,2837,1700009530
502,1134,LATAM,web,12017,1700008343
503,1795,LATAM,web,8519,1700007008
504,1242,LATAM,ios,13485,1700009814
505,1055,EU,android,1406,1700009630
506,10117,NA,ios,9292,1700008008
507,3136,APAC,ios,6527,1700008533
508,1070,EU,web,21234,1700006670
509,3297,MEA,android,34779,1700008047
510,1131,NA,ios,5668,1700009205
511,1880,NA,android,5315,1700008856
512,1259,APAC,web,4593,1700008661
513,1666,EU,web,7342,1700008919
514,1576,NA,web,25744,1700010052
515,1208,APAC,web,4056,1700009210
516,2384,APAC,web,7009,1700008152
517,1031,NA,android,15117,1700008197
518,15190,MEA,ios,2383,1700007544
519,1068,EU,android,5174,1700008726
520,1620,NA,android,5807,1700008916
521,2115,EU,web,6394,1700007104
522,1059,APAC,ios,5207,1700009312
523,3229,NA,android,1400,1700007311
524,2038,NA,ios,16553,1700010119
525,2020,NA,web,2783,1700007406
526,1507,APAC,ios,2061,1700007166
527,5978,APAC,android,7530,1700007851
528,3900,LATAM,web,3053,1700009822
529,2527,APAC,web,3706,1700010416
530,1360,APAC,ios,10660,1700010305
531,4366,NA,web,9947,1700008386
532,3006,NA,web,15043,1700009926
533,1013,NA,web,10097,1700007575
534,1979,EU,ios,6271,1700008474
535,1427,EU,web,3438,1700007498
536,1521,APAC,web,1989,1700010304
537,1733,NA,android,6795,1700007617
538,2096,APAC,android,8639,1700009195
539,1328,EU,android,24197,1700009901
540,1091,APAC,ios,3581,1700010589
541,1564,APAC,android,21856,1700010041
542,1344,NA,android,29096,1700007868
543,4271,NA,ios,42075,1700008640
544,1590,NA,web,18975,1700008816
545,1291,NA,web,6494,1700008522
546,1264,LATAM,web,13758,1700008590
547,2295,APAC,web,8019,1700007898
548,2372,EU,android,16203,1700010554
549,1383,APAC,android,4754,1700008771
550,1493,NA,web,18281,1700010219
551,1196,EU,ios,14557,1700007702
552,1332,EU,web,3481,1700009038
553,7854,APAC,web,18624,1700008122
554,4020,LATAM,web,3796,1700007383
555,1369,EU,android,8957,1700010809
556,1664,NA,android,8817,1700008988
557,1994,NA,ios,6451,1700008817
558,1887,EU,android,10756,1700009155
559,3269,NA,web,4935,1700007368
560,1176,APAC,ios,17886,1700009551
561,4160,NA,android,8276,1700007834
562,1049,MEA,web,9695,1700010631
563,3134,APAC,web,4654,1700009461
564,2408,NA,android,3943,1700007963
565,1429,APAC,web,4245,1700009243
566,2310,NA,web,18882,1700007362
567,1357,APAC,ios,3418,1700008571
568,10463,APAC,ios,2830,1700008673
569,6930,APAC,web,20043,1700009330
570,1718,LATAM,web,21303,1700009019
571,3173,EU,android,2266,1700010708
572,2206,EU,android,5557,1700009621
573,2497,NA,web,5146,1700008738
574,1307,EU,android,11166,1700008379
575,1464,EU,ios,3181,1700008935
576,3784,EU,web,35287,1700009552
577,1065,MEA,android,8624,1700008746
578,1157,EU,android,1261,1700007904
579,1629,NA,android,5654,1700009932
580,1134,NA,ios,24998,1700010525
581,1678,APAC,ios,5329,1700009464
582,4652,APAC,android,3055,1700010896
583,2190,NA,ios,12620,1700010818
584,2619,NA,web,7769,1700009983
585,16552,LATAM,android,8989,1700008012
586,2881,LATAM,web,778,1700009070
587,1804,LATAM,web,19289,1700008466
588,1552,NA,web,5526,1700007919
589,2640,NA,android,17721,1700008681
590,1124,APAC,web,11510,1700011124
591,1620,APAC,android,22416,1700008064
592,1116,NA,ios,6586,1700007714
593,6929,EU,web,18025,1700008353
594,1283,LATAM,web,1833,1700010056
595,1459,NA,web,8593,1700010817
596,1639,EU,android,6384,1700010406
597,1349,EU,android,73169,1700008126
598,2931,NA,ios,1152,1700011287
599,7733,NA,web,8699,1700009016
600,1722,MEA,android,1325,1700007929
601,2066,MEA,web,1842,1700009943
602,2856,EU,web,2971,1700007951
603,1260,MEA,web,29543,1700009677
604,1067,EU,ios,1887,1700011175
605,6572,NA,web,5554,1700010533
606,1095,EU,ios,2991,1700009132
607,1014,EU,android,33328,1700010697
608,1242,NA,web,9253,1700007929
609,3465,NA,web,4047,1700010861
610,1096,NA,android,3037,1700010232
611,1122,NA,web,5359,1700008883
612,3130,APAC,android,11973,1700008503
613,1220,NA,ios,38846,1700009695
614,1734,APAC,ios,14837,1700010358
615,2440,NA,ios,38578,1700011000
616,2186,LATAM,web,49447,1700010954
617,1541,NA,android,7591,1700009359
618,1099,NA,web,4165,1700011220
619,1334,EU,android,1195,1700008421
620,1967,EU,ios,5351,1700008214
621,1183,APAC,android,4043,1700010772
622,1105,NA,web,7470,1700008457
623,2151,LATAM,android,6967,1700008598
624,1728,EU,web,1751,1700011169
625,1019,LATAM,android,14128,1700011340
626,2534,NA,web,3378,1700011333
627,2238,NA,ios,2989,1700008950
628,1099,APAC,android,1048,1700008664
629,3010,EU,ios,7594,1700008263
630,1153,NA,web,5063,1700010198
631,1182,NA,web,4755,1700010659
632,4458,LATAM,android,7885,1700011670
633,4370,APAC,web,5541,1700009130
634,1221,EU,android,2611,1700009677
635,2747,EU,web,46192,1700011762
636,2042,APAC,web,9732,1700009731
637,1114,LATAM,web,3294,1700011225
638,5347,EU,web,14315,1700010079
639,1102,APAC,android,2550,1700011615
640,6589,NA,ios,12072,1700008445
641,1446,APAC,ios,1088,1700009063
642,1101,NA,android,17849,1700011387
643,1143,EU,android,6095,1700010432
644,1312,LATAM,android,5082,1700010743
645,1925,NA,android,1753,1700011053
646,2240,EU,ios,12923,1700011812
647,1170,EU,web,17889,1700011272
648,6613,LATAM,android,42942,1700010734
649,1050,EU,android,4495,1700010192
650,2546,APAC,web,10920,1700011304
651,1196,EU,web,8936,1700009403
652,6114,NA,web,5393,1700010454
653,1009,APAC,web,5570,1700009230
654,1656,EU,web,5343,1700009522
655,1229,NA,web,2047,1700011433
656,2428,NA,android,703,1700008871
657,1251,APAC,ios,5888,1700009998
658,1319,NA,ios,3700,1700009356
659,2750,LATAM,ios,8030,1700011846
660,1605,NA,ios,1390,1700010464
661,1089,EU,ios,3438,1700010081
662,1600,EU,web,7607,1700008673
663,1632,EU,ios,16989,1700010444
664,2597,EU,web,5043,1700011171
665,1169,LATAM,web,14678,1700011122
666,3315,NA,android,8257,1700011990
667,2876,NA,web,12021,1700010954
668,2318,NA,web,10672,1700011498
669,1132,APAC,android,16401,1700010846
670,1048,NA,ios,3721,1700009275
671,2830,APAC,android,3114,1700009519
672,2080,NA,android,2331,1700009803
673,2336,APAC,web,10576,1700010791
674,17031,NA,web,5439,1700009970
675,1837,NA,ios,11066,1700011393
676,2176,LATAM,web,10800,1700008832
677,2085,EU,web,14378,1700010818
678,1109,NA,web,9998,1700012025
679,1081,LATAM,android,7923,1700011819
680,1893,APAC,android,1351,1700011227
681,1559,NA,web,1482,1700010221
682,1806,LATAM,android,6815,1700011102
683,1175,LATAM,android,13820,1700010046
684,1024,NA,ios,10668,1700011223
685,1113,LATAM,android,2279,1700009429
686,7298,APAC,web,7969,1700011302
687,1817,APAC,web,31596,1700012120
688,7101,EU,web,3563,1700009481
689,4713,NA,ios,5931,1700009570
690,1372,EU,ios,2044,1700011659
691,2608,NA,web,6191,1700010266
692,1022,LATAM,web,5130,1700012525
693,1595,MEA,web,4100,1700010928
694,1121,EU,ios,6688,1700009526
695,2523,APAC,android,7441,1700011464
696,1150,APAC,ios,780,1700012524
697,2208,EU,ios,1497,1700011761
698,1331,EU,ios,9960,1700010754
699,2045,LATAM,web,4056,1700009663
700,1563,APAC,web,3802,1700012383
701,1929,NA,android,9959,1700010204
702,16747,LATAM,android,19053,1700011771
703,1058,NA,android,5728,1700009545
704,1092,NA,android,12806,1700010541
705,1050,EU,web,3294,1700011585
706,1542,NA,web,7875,1700010462
707,1326,APAC,web,4184,1700009785
708,1612,EU,ios,10105,1700009994
709,1014,EU,web,15261,1700010196
710,5019,NA,web,4523,1700009486
711,1194,NA,android,5516,1700011197
712,3133,NA,ios,3715,1700011864
713,1062,NA,android,10080,1700010256
714,4902,LATAM,web,3467,1700010805
715,3541,NA,android,4683,1700009989
716,2031,EU,ios,13503,1700011392
717,1536,NA,web,6765,1700012781
718,1173,NA,web,3011,1700012006
719,1221,APAC,android,5443,1700011715
720,1252,EU,ios,5586,1700011579
721,1369,APAC,web,16932,1700011496
722,31913,EU,web,9779,1700010180
723,2161,MEA,ios,5577,1700011910
724,1411,EU,web,11465,1700011362
725,2064,NA,web,6893,1700010281
726,3231,APAC,ios,12416,1700012581
727,4676,APAC,android,17604,1700010810
728,1294,EU,web,10705,1700010941
729,2427,NA,ios,8756,1700009960
730,19035,APAC,ios,11599,1700012387
731,12294,APAC,web,6644,1700012165
732,1742,NA,android,14328,1700011478
733,1520,NA,web,24850,1700012219
734,3526,LATAM,ios,9370,1700012017
735,1793,EU,web,4909,1700010303
736,1824,EU,android,8239,1700011726
737,3652,NA,web,8101,1700010811
738,1002,EU,web,2968,1700012283
739,3022,EU,web,2583,1700012867
740,1070,EU,ios,8205,1700011479
741,1152,EU,web,4766,1700011306
742,1957,APAC,web,3463,1700009766
743,2850,APAC,ios,7524,1700012362
744,14357,LATAM,ios,23137,1700011113
745,2377,APAC,android,30748,1700011390
746,1071,NA,android,5965,1700012501
